Province_State,Date,Confirmed,Deaths,new_confirmed,new_death,new_confirmed_growth,new_death_growth,death_rate
Washington,2020-03-12 00:00:00,442,31,160.0,7.0,45.0,6.0,7.013574660633484
Washington,2020-03-13 00:00:00,568,37,126.0,6.0,-34.0,-1.0,6.514084507042253
Washington,2020-03-14 00:00:00,642,39,74.0,2.0,-52.0,-4.0,6.074766355140187
Washington,2020-03-15 00:00:00,603,40,-39.0,1.0,-113.0,-1.0,6.633499170812604
Washington,2020-03-16 00:00:00,779,48,176.0,8.0,215.0,7.0,6.161745827984596
Washington,2020-03-17 00:00:00,955,55,176.0,7.0,0.0,-1.0,5.7591623036649215
Washington,2020-03-18 00:00:00,1022,67,67.0,12.0,-109.0,5.0,6.555772994129158
Washington,2020-03-19 00:00:00,1374,73,352.0,6.0,285.0,-6.0,5.312954876273653
Washington,2020-03-20 00:00:00,1524,83,150.0,10.0,-202.0,4.0,5.4461942257217855
Washington,2020-03-21 00:00:00,1793,94,269.0,11.0,119.0,1.0,5.242610150585611
Washington,2020-03-22 00:00:00,1997,97,204.0,3.0,-65.0,-8.0,4.85728592889334
Washington,2020-03-23 00:00:00,2221,109,224.0,12.0,20.0,9.0,4.9076992345790185
Washington,2020-03-24 00:00:00,2328,116,107.0,7.0,-117.0,-5.0,4.982817869415808
Washington,2020-03-25 00:00:00,2591,133,263.0,17.0,156.0,10.0,5.133153222693941
Washington,2020-03-26 00:00:00,3207,150,616.0,17.0,353.0,0.0,4.677268475210477
Washington,2020-03-27 00:00:00,3477,157,270.0,7.0,-346.0,-10.0,4.51538682772505
Washington,2020-03-28 00:00:00,4030,188,553.0,31.0,283.0,24.0,4.665012406947891
Washington,2020-03-29 00:00:00,4465,198,435.0,10.0,-118.0,-21.0,4.434490481522956
Washington,2020-03-30 00:00:00,4923,205,458.0,7.0,23.0,-3.0,4.164127564493195
Washington,2020-03-31 00:00:00,5432,225,509.0,20.0,51.0,13.0,4.1421207658321055
Washington,2020-04-01 00:00:00,5608,234,176.0,9.0,-333.0,-11.0,4.172610556348074
Washington,2020-04-02 00:00:00,6389,271,781.0,37.0,605.0,28.0,4.241665362341524
Washington,2020-04-03 00:00:00,6846,291,457.0,20.0,-324.0,-17.0,4.250657318141981
Washington,2020-04-04 00:00:00,7247,315,401.0,24.0,-56.0,4.0,4.3466261901476475
Washington,2020-04-05 00:00:00,7825,336,578.0,21.0,177.0,-3.0,4.293929712460064
Washington,2020-04-06 00:00:00,8311,381,486.0,45.0,-92.0,24.0,4.584285886174949
Washington,2020-04-07 00:00:00,8692,400,381.0,19.0,-105.0,-26.0,4.601932811780948
Washington,2020-04-08 00:00:00,9276,426,584.0,26.0,203.0,7.0,4.592496765847348
Washington,2020-04-09 00:00:00,9639,456,363.0,30.0,-221.0,4.0,4.730781201369437
Washington,2020-04-10 00:00:00,10119,483,480.0,27.0,117.0,-3.0,4.7731989327008595
Washington,2020-04-11 00:00:00,10434,495,315.0,12.0,-165.0,-15.0,4.744105807935595
Washington,2020-04-12 00:00:00,10609,506,175.0,11.0,-140.0,-1.0,4.769535300216797
Washington,2020-04-13 00:00:00,10635,513,26.0,7.0,-149.0,-4.0,4.823695345557122
Washington,2020-04-14 00:00:00,10799,530,164.0,17.0,138.0,10.0,4.907861839059172
Washington,2020-04-15,10942,552,143.0,22.0,-21.0,5.0,5.044781575580333
West Virginia,2020-03-01 00:00:00,0,0,-10942.0,-552.0,-11085.0,-574.0,
West Virginia,2020-03-02 00:00:00,0,0,0.0,0.0,10942.0,552.0,
West Virginia,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-12 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-13 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-14 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-15 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-16 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-17 00:00:00,0,0,0.0,0.0,0.0,0.0,
West Virginia,2020-03-18 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
West Virginia,2020-03-19 00:00:00,2,0,1.0,0.0,0.0,0.0,0.0
West Virginia,2020-03-20 00:00:00,8,0,6.0,0.0,5.0,0.0,0.0
West Virginia,2020-03-21 00:00:00,12,0,4.0,0.0,-2.0,0.0,0.0
West Virginia,2020-03-22 00:00:00,16,0,4.0,0.0,0.0,0.0,0.0
West Virginia,2020-03-23 00:00:00,16,0,0.0,0.0,-4.0,0.0,0.0
West Virginia,2020-03-24 00:00:00,22,0,6.0,0.0,6.0,0.0,0.0
West Virginia,2020-03-25 00:00:00,39,0,17.0,0.0,11.0,0.0,0.0
West Virginia,2020-03-26 00:00:00,52,0,13.0,0.0,-4.0,0.0,0.0
West Virginia,2020-03-27 00:00:00,76,0,24.0,0.0,11.0,0.0,0.0
West Virginia,2020-03-28 00:00:00,96,0,20.0,0.0,-4.0,0.0,0.0
West Virginia,2020-03-29 00:00:00,113,0,17.0,0.0,-3.0,0.0,0.0
West Virginia,2020-03-30 00:00:00,145,1,32.0,1.0,15.0,1.0,0.6896551724137931
West Virginia,2020-03-31 00:00:00,162,1,17.0,0.0,-15.0,-1.0,0.6172839506172839
West Virginia,2020-04-01 00:00:00,191,1,29.0,0.0,12.0,0.0,0.5235602094240838
West Virginia,2020-04-02 00:00:00,216,2,25.0,1.0,-4.0,1.0,0.9259259259259258
West Virginia,2020-04-03 00:00:00,237,2,21.0,0.0,-4.0,-1.0,0.8438818565400843
West Virginia,2020-04-04 00:00:00,282,2,45.0,0.0,24.0,0.0,0.7092198581560284
West Virginia,2020-04-05 00:00:00,324,3,42.0,1.0,-3.0,1.0,0.9259259259259258
West Virginia,2020-04-06 00:00:00,345,4,21.0,1.0,-21.0,0.0,1.1594202898550725
West Virginia,2020-04-07 00:00:00,412,4,67.0,0.0,46.0,-1.0,0.9708737864077669
West Virginia,2020-04-08 00:00:00,483,4,71.0,0.0,4.0,0.0,0.8281573498964804
West Virginia,2020-04-09 00:00:00,514,5,31.0,1.0,-40.0,1.0,0.9727626459143969
West Virginia,2020-04-10 00:00:00,574,5,60.0,0.0,29.0,-1.0,0.8710801393728222
West Virginia,2020-04-11 00:00:00,577,5,3.0,0.0,-57.0,0.0,0.8665511265164645
West Virginia,2020-04-12 00:00:00,593,6,16.0,1.0,13.0,1.0,1.0118043844856661
West Virginia,2020-04-13 00:00:00,611,8,18.0,2.0,2.0,1.0,1.309328968903437
West Virginia,2020-04-14 00:00:00,640,9,29.0,1.0,11.0,-1.0,1.40625
West Virginia,2020-04-15,702,10,62.0,1.0,33.0,0.0,1.4245014245014245
Wisconsin,2020-03-01 00:00:00,0,0,-702.0,-10.0,-764.0,-11.0,
Wisconsin,2020-03-02 00:00:00,0,0,0.0,0.0,702.0,10.0,
Wisconsin,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wisconsin,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wisconsin,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wisconsin,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wisconsin,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wisconsin,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wisconsin,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wisconsin,2020-03-10 00:00:00,3,0,3.0,0.0,3.0,0.0,0.0
Wisconsin,2020-03-11 00:00:00,4,0,1.0,0.0,-2.0,0.0,0.0
Wisconsin,2020-03-12 00:00:00,8,0,4.0,0.0,3.0,0.0,0.0
Wisconsin,2020-03-13 00:00:00,19,0,11.0,0.0,7.0,0.0,0.0
Wisconsin,2020-03-14 00:00:00,27,0,8.0,0.0,-3.0,0.0,0.0
Wisconsin,2020-03-15 00:00:00,28,0,1.0,0.0,-7.0,0.0,0.0
Wisconsin,2020-03-16 00:00:00,48,0,20.0,0.0,19.0,0.0,0.0
Wisconsin,2020-03-17 00:00:00,73,0,25.0,0.0,5.0,0.0,0.0
Wisconsin,2020-03-18 00:00:00,111,0,38.0,0.0,13.0,0.0,0.0
Wisconsin,2020-03-19 00:00:00,159,4,48.0,4.0,10.0,4.0,2.515723270440252
Wisconsin,2020-03-20 00:00:00,219,3,60.0,-1.0,12.0,-5.0,1.36986301369863
Wisconsin,2020-03-21 00:00:00,282,4,63.0,1.0,3.0,2.0,1.4184397163120568
Wisconsin,2020-03-22 00:00:00,381,4,99.0,0.0,36.0,-1.0,1.0498687664041995
Wisconsin,2020-03-23 00:00:00,425,5,44.0,1.0,-55.0,1.0,1.1764705882352942
Wisconsin,2020-03-24 00:00:00,481,5,56.0,0.0,12.0,-1.0,1.0395010395010396
Wisconsin,2020-03-25 00:00:00,621,7,140.0,2.0,84.0,2.0,1.1272141706924315
Wisconsin,2020-03-26 00:00:00,728,10,107.0,3.0,-33.0,1.0,1.3736263736263736
Wisconsin,2020-03-27 00:00:00,926,14,198.0,4.0,91.0,1.0,1.511879049676026
Wisconsin,2020-03-28 00:00:00,1055,17,129.0,3.0,-69.0,-1.0,1.6113744075829384
Wisconsin,2020-03-29 00:00:00,1164,18,109.0,1.0,-20.0,-2.0,1.5463917525773196
Wisconsin,2020-03-30 00:00:00,1230,20,66.0,2.0,-43.0,1.0,1.6260162601626018
Wisconsin,2020-03-31 00:00:00,1412,25,182.0,5.0,116.0,3.0,1.7705382436260624
Wisconsin,2020-04-01 00:00:00,1556,27,144.0,2.0,-38.0,-3.0,1.7352185089974295
Wisconsin,2020-04-02 00:00:00,1748,38,192.0,11.0,48.0,9.0,2.1739130434782608
Wisconsin,2020-04-03 00:00:00,2012,51,264.0,13.0,72.0,2.0,2.5347912524850895
Wisconsin,2020-04-04 00:00:00,2030,54,18.0,3.0,-246.0,-10.0,2.6600985221674875
Wisconsin,2020-04-05 00:00:00,2320,74,290.0,20.0,272.0,17.0,3.189655172413793
Wisconsin,2020-04-06 00:00:00,2449,78,129.0,4.0,-161.0,-16.0,3.1849734585545124
Wisconsin,2020-04-07 00:00:00,2578,92,129.0,14.0,0.0,10.0,3.5686578743211794
Wisconsin,2020-04-08 00:00:00,2710,100,132.0,8.0,3.0,-6.0,3.6900369003690034
Wisconsin,2020-04-09 00:00:00,2886,111,176.0,11.0,44.0,3.0,3.8461538461538463
Wisconsin,2020-04-10 00:00:00,3068,128,182.0,17.0,6.0,6.0,4.172099087353325
Wisconsin,2020-04-11 00:00:00,3213,137,145.0,9.0,-37.0,-8.0,4.263927793339558
Wisconsin,2020-04-12 00:00:00,3341,144,128.0,7.0,-17.0,-2.0,4.310086800359174
Wisconsin,2020-04-13 00:00:00,3428,154,87.0,10.0,-41.0,3.0,4.492415402567095
Wisconsin,2020-04-14 00:00:00,3555,170,127.0,16.0,40.0,6.0,4.781997187060478
Wisconsin,2020-04-15,3721,183,166.0,13.0,39.0,-3.0,4.918032786885246
Wyoming,2020-03-01 00:00:00,0,0,-3721.0,-183.0,-3887.0,-196.0,
Wyoming,2020-03-02 00:00:00,0,0,0.0,0.0,3721.0,183.0,
Wyoming,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
Wyoming,2020-03-12 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
Wyoming,2020-03-13 00:00:00,1,0,0.0,0.0,-1.0,0.0,0.0
Wyoming,2020-03-14 00:00:00,2,0,1.0,0.0,1.0,0.0,0.0
Wyoming,2020-03-15 00:00:00,2,0,0.0,0.0,-1.0,0.0,0.0
Wyoming,2020-03-16 00:00:00,2,0,0.0,0.0,0.0,0.0,0.0
Wyoming,2020-03-17 00:00:00,11,0,9.0,0.0,9.0,0.0,0.0
Wyoming,2020-03-18 00:00:00,16,0,5.0,0.0,-4.0,0.0,0.0
Wyoming,2020-03-19 00:00:00,18,0,2.0,0.0,-3.0,0.0,0.0
Wyoming,2020-03-20 00:00:00,21,0,3.0,0.0,1.0,0.0,0.0
Wyoming,2020-03-21 00:00:00,23,0,2.0,0.0,-1.0,0.0,0.0
Wyoming,2020-03-22 00:00:00,26,0,3.0,0.0,1.0,0.0,0.0
Wyoming,2020-03-23 00:00:00,26,0,0.0,0.0,-3.0,0.0,0.0
Wyoming,2020-03-24 00:00:00,29,0,3.0,0.0,3.0,0.0,0.0
Wyoming,2020-03-25 00:00:00,44,0,15.0,0.0,12.0,0.0,0.0
Wyoming,2020-03-26 00:00:00,53,0,9.0,0.0,-6.0,0.0,0.0
Wyoming,2020-03-27 00:00:00,70,0,17.0,0.0,8.0,0.0,0.0
Wyoming,2020-03-28 00:00:00,82,0,12.0,0.0,-5.0,0.0,0.0
Wyoming,2020-03-29 00:00:00,86,0,4.0,0.0,-8.0,0.0,0.0
Wyoming,2020-03-30 00:00:00,94,0,8.0,0.0,4.0,0.0,0.0
Wyoming,2020-03-31 00:00:00,109,0,15.0,0.0,7.0,0.0,0.0
Wyoming,2020-04-01 00:00:00,130,0,21.0,0.0,6.0,0.0,0.0
Wyoming,2020-04-02 00:00:00,150,0,20.0,0.0,-1.0,0.0,0.0
Wyoming,2020-04-03 00:00:00,162,0,12.0,0.0,-8.0,0.0,0.0
Wyoming,2020-04-04 00:00:00,187,0,25.0,0.0,13.0,0.0,0.0
Wyoming,2020-04-05 00:00:00,197,0,10.0,0.0,-15.0,0.0,0.0
Wyoming,2020-04-06 00:00:00,210,0,13.0,0.0,3.0,0.0,0.0
Wyoming,2020-04-07 00:00:00,216,0,6.0,0.0,-7.0,0.0,0.0
Wyoming,2020-04-08 00:00:00,221,0,5.0,0.0,-1.0,0.0,0.0
Wyoming,2020-04-09 00:00:00,230,0,9.0,0.0,4.0,0.0,0.0
Wyoming,2020-04-10 00:00:00,239,0,9.0,0.0,0.0,0.0,0.0
Wyoming,2020-04-11 00:00:00,261,0,22.0,0.0,13.0,0.0,0.0
Wyoming,2020-04-12 00:00:00,270,0,9.0,0.0,-13.0,0.0,0.0
Wyoming,2020-04-13 00:00:00,275,1,5.0,1.0,-4.0,1.0,0.36363636363636365
Wyoming,2020-04-14 00:00:00,282,1,7.0,0.0,2.0,-1.0,0.3546099290780142
Wyoming,2020-04-15,287,1,5.0,0.0,-2.0,0.0,0.34843205574912894
